Date,Open,High,Low,Close,Adj Close,Volume,,log volatlity,app volatility,log^2,app^2,log daily,app daily,log year,app year,^2 * W,EWMA var,EWMA daily (daily 아니고 annual이라고 함!),,람다,=,0.94
2020-09-23,3320.110107,3323.350098,3232.570068,3236.919922,3236.919922,4364500000,,-0.024007339,-0.023721455,0.000576352,0.000562707,0.013211206,0.013178129,,,6.35E-06,0.000156673,,27,0.06,0.188127397,0.011287644
2020-09-24,3226.139893,3278.699951,3209.449951,3246.590088,3246.590088,4599470000,,0.002983006,0.002987459,8.90E-06,8.92E-06,0.012635421,0.012609573,,,1.07E-07,0.000150322,,26,0.06,0.200135529,0.012008132
2020-09-25,3236.659912,3306.879883,3228.439941,3298.459961,3298.459961,3792220000,,0.015850439,0.015976724,0.000251236,0.000255256,0.012862821,0.012836434,,,3.26E-06,0.000150215,,25,0.06,0.212910137,0.012774608
2020-09-28,3333.899902,3360.73999,3332.909912,3351.600098,3351.600098,3946060000,,0.015982192,0.01611059,0.00025543,0.000259551,0.012728739,0.01269784,,,3.53E-06,0.000146954,,24,0.06,0.226500146,0.013590009
2020-09-29,3350.919922,3357.919922,3327.540039,3335.469971,3335.469971,3651880000,,-0.004824283,-0.004812665,2.33E-05,2.32E-05,0.012574924,0.012538919,,,3.35E-07,0.000143427,,23,0.06,0.240957602,0.014457456
2020-09-30,3341.209961,3393.560059,3340.469971,3363,3363,4722530000,,0.008219842,0.008253718,6.76E-05,6.81E-05,0.012805935,0.012769138,,,1.05E-06,0.000143092,,22,0.06,0.256337875,0.015380272
2020-10-01,3385.870117,3397.179932,3361.389893,3380.800049,3380.800049,4070530000,,0.00527895,0.005292908,2.79E-05,2.80E-05,0.012975939,0.012937481,,,4.58E-07,0.000142044,,21,0.06,0.272699867,0.016361992
2020-10-02,3338.939941,3369.100098,3323.689941,3348.419922,3348.419922,3961550000,,-0.009623813,-0.009577652,9.26E-05,9.17E-05,0.013231245,0.013191599,,,1.60E-06,0.000141586,,20,0.06,0.290106241,0.017406374
2020-10-05,3367.27002,3409.570068,3367.27002,3408.600098,3408.600098,3686920000,,0.017813109,0.017972709,0.000317307,0.000323018,0.013386121,0.013345804,,,5.98E-06,0.000139989,,19,0.06,0.308623661,0.01851742
2020-10-06,3408.73999,3431.560059,3354.540039,3360.969971,3360.969971,4443380000,,-0.014072064,-0.013973516,0.000198023,0.000195259,0.013111782,0.013062697,,,3.85E-06,0.000134007,,18,0.06,0.328323043,0.019699383
2020-10-07,3384.560059,3426.26001,3384.560059,3419.439941,3419.439941,3807830000,,0.017247164,0.017396755,0.000297465,0.000302647,0.013056363,0.013007276,,,6.34E-06,0.000130161,,17,0.06,0.349279833,0.02095679
2020-10-08,3434.280029,3447.280029,3428.149902,3446.830078,3446.830078,3856190000,,0.007978213,0.008010124,6.37E-05,6.42E-05,0.012767077,0.012707918,,,1.43E-06,0.000123818,,16,0.06,0.371574291,0.022294457
2020-10-09,3459.669922,3482.340088,3458.070068,3477.139893,3477.139893,3939060000,,0.008755095,0.008793533,7.67E-05,7.73E-05,0.013007974,0.012945663,,,1.83E-06,0.000122388,,15,0.06,0.395291799,0.023717508
2020-10-12,3500.02002,3549.850098,3499.610107,3534.219971,3534.219971,3428970000,,0.01628253,0.016415813,0.000265121,0.000269479,0.013243027,0.013176884,,,6.80E-06,0.000120554,,14,0.06,0.42052319,0.025231391
2020-10-13,3534.01001,3534.01001,3500.860107,3511.929932,3511.929932,3605150000,,-0.006326892,-0.006306919,4.00E-05,3.98E-05,0.012998752,0.01292051,,,1.07E-06,0.000113755,,13,0.06,0.447365096,0.026841906
2020-10-14,3515.469971,3527.939941,3480.550049,3488.669922,3488.669922,3840630000,,-0.006645172,-0.006623142,4.42E-05,4.39E-05,0.013374822,0.013293292,,,1.25E-06,0.000112687,,12,0.06,0.475920315,0.028555219
2020-10-15,3453.719971,3489.080078,3440.889893,3483.340088,3483.340088,3717640000,,-0.001528924,-0.001527755,2.34E-06,2.33E-06,0.013788153,0.013702916,,,7.09E-08,0.000111434,,11,0.06,0.506298207,0.030377892
2020-10-16,3493.5,3515.76001,3480.449951,3483.810059,3483.810059,4675890000,,0.000134911,0.00013492,1.82E-08,1.82E-08,0.014393876,0.014304808,,,5.88E-10,0.000111363,,10,0.06,0.538615114,0.032316907
2020-10-19,3493.659912,3502.419922,3419.929932,3426.919922,3426.919922,4086200000,,-0.016464664,-0.016329862,0.000271085,0.000266664,0.015096364,0.015002949,,,9.17E-06,0.000111363,,9,0.06,0.572994802,0.034379688
2020-10-20,3439.379883,3476.929932,3435.649902,3443.120117,3443.120117,3901260000,,0.004716195,0.004727334,2.22E-05,2.23E-05,0.014936596,0.014839923,,,8.17E-07,0.000102195,,8,0.06,0.609568939,0.036574136
2020-10-21,3439.909912,3464.860107,3433.060059,3435.560059,3435.560059,4097750000,,-0.002198114,-0.0021957,4.83E-06,4.82E-06,0.01575466,0.015651337,,,1.88E-07,0.000101378,,7,0.06,0.648477594,0.038908656
2020-10-22,3438.5,3460.530029,3415.340088,3453.48999,3453.48999,4163630000,,0.005205354,0.005218925,2.71E-05,2.72E-05,0.016821937,0.016711367,,,1.13E-06,0.00010119,,6,0.06,0.689869781,0.041392187
2020-10-23,3464.899902,3466.459961,3440.449951,3465.389893,3465.389893,3646570000,,0.003439839,0.003445762,1.18E-05,1.19E-05,0.018045069,0.01792448,,,5.23E-07,0.000100063,,5,0.06,0.733904022,0.044034241
2020-10-26,3441.419922,3441.419922,3364.860107,3400.969971,3400.969971,3988080000,,-0.018764473,-0.018589516,0.000352105,0.00034557,0.019707433,0.019574826,,,1.62E-05,9.95E-05,,4,0.06,0.78074896,0.046844938
2020-10-27,3403.149902,3409.51001,3388.709961,3390.679932,3390.679932,3946990000,,-0.003030205,-0.003025619,9.18E-06,9.15E-06,0.019936206,0.019792873,,,4.56E-07,8.34E-05,,3,0.06,0.830584,0.04983504
2020-10-28,3342.47998,3342.47998,3268.889893,3271.030029,3271.030029,5129860000,,-0.035925542,-0.035287879,0.001290645,0.001245234,0.022953773,0.022787885,,,6.60E-05,8.29E-05,,2,0.06,0.8836,0.053016
2020-10-29,3277.169922,3341.050049,3259.820068,3310.110107,3310.110107,4903070000,,0.011876525,0.011947331,0.000141052,0.000142739,0.01204123,0.012040008,,,8.05E-06,1.69E-05,,1,0.06,0.94,0.0564
2020-10-30,3293.590088,3304.929932,3233.939941,3269.959961,3269.959961,4840450000,,-0.012203713,-0.01212955,0.000148931,0.000147126,0.012203713,0.012166688,,,8.83E-06,8.83E-06,,0,0.06,1,0.06
2020-11-02,3296.199951,3330.139893,3279.73999,3310.23999,3310.23999,4310590000,,,,,,,,,,,,,,,,
